ts,action,price,qty,notional_usd,pnl_usd,return_pct
1731960000,PROBE_BUY,4.207092e-06,23769387.50091512,100.0,0.0,0.0
1724792400,ADD_BUY,4.665479999999999e-06,64302065.382340096,300.0,0.0,0.0
1724796000,EXIT_FULL,4.535048e-06,88071452.88325521,399.4082662553008,-0.5917337446991837,-0.0014793343617479594
1725559200,PROBE_BUY,4.494323999999999e-06,22250287.251208417,100.0,0.0,0.0
1721044800,ADD_BUY,7.662851999999998e-06,39149914.41828709,300.0,0.0,0.0
1721048400,EXIT_FULL,7.289044e-06,61400201.66949551,447.54877157782624,47.548771577826244,0.11887192894456561
1724022000,PROBE_BUY,4.707809999999999e-06,21241299.03288366,100.0,0.0,0.0
1720638000,ADD_BUY,2.2834535999999995e-05,13137994.133097343,300.0,0.0,0.0
1720641600,EXIT_FULL,9.083522e-06,34379293.165981,312.2850658176381,-87.7149341823619,-0.21928733545590476
